Object,Price,Location,Link
"Sold  Jan 4, 2019 ANCIENT VIKING ROMAN Silver  Medallion  Amulet ARTIFACT VERY Unique",$0.01,"marrakech, Morocco",https://www.ebay.com/itm/ANCIENT-VIKING-ROMAN-Silver-Medallion-Amulet-ARTIFACT-VERY-Unique/254039877898?hash=item3b25f4e90a%3Ag%3AGk8AAOSw0d1b6w5v&LH_Auction=1
"Sold  Jan 4, 2019 DETECTOR FINDS VIKING  BRONZE BOWL POT  ARTIFACT VERY STUNNING",$0.01,,
"Sold  Jan 4, 2019  DETECTOR FINDS MEDIEVAL VIKING  BRONZE BRACELET artifact VERY AMAZING",$9.99,"MARRAKECH., Morocco",https://www.ebay.com/itm/DETECTOR-FINDS-MEDIEVAL-VIKING-BRONZE-BRACELET-artifact-VERY-AMAZING/254039871737?hash=item3b25f4d0f9%3Ag%3A9uwAAOSww-lb-0FY&LH_Auction=1
"Sold  Jan 4, 2019 Ancient Viking Norse Hammer Thor's Axe SILVER amulet pendant Inscribed symbols",$0.01,,
"Sold  Jan 4, 2019 Ancient Viking Norse Hammer Thor's Axe SILVER amulet pendant Inscribed symbols",$15.50,,
"Sold  Jan 4, 2019 Ancient Viking Norse Hammer Thor's Axe SILVER amulet pendant Inscribed symbols",$11.60,,
"Sold  Jan 4, 2019 Ancient Viking Norse Hammer Thor's Axe SILVER amulet pendant Inscribed symbols",$15.50,,
"Sold  Jan 4, 2019 Ancient Viking Norse Hammer Thor's Axe SILVER amulet pendant Inscribed symbols",$8.50,,
"Sold  Jan 4, 2019 Ancient Viking Norse Hammer Thor's Axe SILVER amulet pendant Inscribed symbols",$0.01,,
"Sold  Jan 4, 2019 Ancient Viking Norse SILVER Pendant Inscribed WOLF head Symbols museum quality",$32.00,"Marrakech, Morocco",https://www.ebay.com/itm/Ancient-Viking-Norse-SILVER-Pendant-Inscribed-WOLF-head-Symbols-museum-quality/332966452584?hash=item4d8658dd68%3Ag%3AorMAAOSwhzhcG1Km&LH_Auction=1
"Sold  Jan 4, 2019 Ancient Viking Norse SILVER Ring Inscribed BEAR head and Symbols museum quality",$41.00,"Europe, Bulgaria",https://www.ebay.com/itm/Ancient-Viking-Norse-SILVER-Ring-Inscribed-BEAR-head-and-Symbols-museum-quality/332966427828?hash=item4d86587cb4%3Ag%3AhiwAAOSwcqxcG1BH&LH_Auction=1
"Sold  Jan 4, 2019 Kievan Rus -  Ancient ax of the iron Vikings",$45.00,"Kiev, Ukraine",https://www.ebay.com/itm/Kievan-Rus-Ancient-ax-of-the-iron-Vikings/264103130577?hash=item3d7dc5f5d1%3Ag%3Ay7oAAOSwySZcBX-q&LH_Auction=1
"Sold  Jan 4, 2019 Vintage Ancient Bronze Ring Magnificent Quality",$5.00,"KECH, Morocco",https://www.ebay.com/itm/Vintage-Ancient-Bronze-Ring-Magnificent-Quality/132902021973?hash=item1ef193eb55%3Ag%3AtcYAAOSwlfNcJlS2&LH_Auction=1
"Sold  Jan 3, 2019 LOW OUTBID !! EXTREMELY Ancient VIKING Bronze RING museum quality ARTIFACT",$217.50,"KECH, Morocco",https://www.ebay.com/itm/LOW-OUTBID-EXTREMELY-Ancient-VIKING-Bronze-RING-museum-quality-ARTIFACT/173707032743?hash=item2871bef8a7%3Ag%3AlJEAAOSwkHFcIZDN&LH_Auction=1
"Sold  Jan 3, 2019 Antique Medieval Viking Decorated Silver And Bone Bracelet artifact VERY Stunnin",$54.00,"Marrakech, Morocco",https://www.ebay.com/itm/Antique-Medieval-Viking-Decorated-Silver-And-Bone-Bracelet-artifact-VERY-Stunnin/173707024897?hash=item2871beda01%3Ag%3AHMEAAOSwsRVcIY07&LH_Auction=1
"Sold  Jan 3, 2019 VIKING Silver Legionary Medallion pendant with ancient Stone Unique Old Pendant",$13.50,"Marrakech, Morocco",https://www.ebay.com/itm/VIKING-Silver-Legionary-Medallion-pendant-with-ancient-Stone-Unique-Old-Pendant/173707022949?hash=item2871bed265%3Ag%3AOIAAAOSwPWtcIYvg&LH_Auction=1
"Sold  Jan 3, 2019 Rare Ancient VIKING THOR HAMMER SILVER PENDANT 9-10 AD.cent ARTIFACT Magnificent",$15.50,"Marrakech, Morocco",https://www.ebay.com/itm/Rare-Ancient-VIKING-THOR-HAMMER-SILVER-PENDANT-9-10-AD-cent-ARTIFACT-Magnificent/173707014618?hash=item2871beb1da%3Ag%3AHjUAAOSw4otcIYfQ&LH_Auction=1
"Sold  Jan 3, 2019 Rare Ancient VIKING THOR HAMMER SILVER PENDANT 9-10 AD.cent ARTIFACT Magnificent",$4.25,"Marrakech, Morocco",https://www.ebay.com/itm/Rare-Ancient-VIKING-THOR-HAMMER-SILVER-PENDANT-9-10-AD-cent-ARTIFACT-Magnificent/173707014618?hash=item2871beb1da%3Ag%3AHjUAAOSw4otcIYfQ&LH_Auction=1
"Sold  Jan 3, 2019 Rare Ancient VIKING THOR HAMMER SILVER PENDANT 9-10 AD.cent ARTIFACT Magnificent",$25.00,"Marrakech, Morocco",https://www.ebay.com/itm/Rare-Ancient-VIKING-THOR-HAMMER-SILVER-PENDANT-9-10-AD-cent-ARTIFACT-Magnificent/173707014618?hash=item2871beb1da%3Ag%3AHjUAAOSw4otcIYfQ&LH_Auction=1
"Sold  Jan 3, 2019 Rare Ancient VIKING THOR HAMMER SILVER PENDANT 9-10 AD.cent ARTIFACT Magnificent",$20.50,"Marrakech, Morocco",https://www.ebay.com/itm/Rare-Ancient-VIKING-THOR-HAMMER-SILVER-PENDANT-9-10-AD-cent-ARTIFACT-Magnificent/173707014618?hash=item2871beb1da%3Ag%3AHjUAAOSw4otcIYfQ&LH_Auction=1
"Sold  Jan 3, 2019 Rare Ancient VIKING Huge SILVER AMULET PENDANT 9-10 AD.cent ARTIFACT Magnificent",$10.50,"marrakech, Morocco",https://www.ebay.com/itm/Rare-Ancient-VIKING-Huge-SILVER-AMULET-PENDANT-9-10-AD-cent-ARTIFACT-Magnificent/173707003917?hash=item2871be880d%3Ag%3A-RkAAOSwj91cIYLF&LH_Auction=1
"Sold  Jan 3, 2019 Rare Ancient VIKING Huge SILVER AMULET PENDANT 9-10 AD.cent ARTIFACT Magnificent",$10.50,"marrakech, Morocco",https://www.ebay.com/itm/Rare-Ancient-VIKING-Huge-SILVER-AMULET-PENDANT-9-10-AD-cent-ARTIFACT-Magnificent/173707003917?hash=item2871be880d%3Ag%3A-RkAAOSwj91cIYLF&LH_Auction=1
"Sold  Jan 3, 2019 Rare Ancient VIKING Huge SILVER AMULET PENDANT 9-10 AD.cent ARTIFACT Magnificent",$9.29,"marrakech, Morocco",https://www.ebay.com/itm/Rare-Ancient-VIKING-Huge-SILVER-AMULET-PENDANT-9-10-AD-cent-ARTIFACT-Magnificent/173707003917?hash=item2871be880d%3Ag%3A-RkAAOSwj91cIYLF&LH_Auction=1
"Sold  Jan 3, 2019 Rare Ancient VIKING Huge SILVER AMULET PENDANT 9-10 AD.cent ARTIFACT Magnificent",$3.27,"marrakech, Morocco",https://www.ebay.com/itm/Rare-Ancient-VIKING-Huge-SILVER-AMULET-PENDANT-9-10-AD-cent-ARTIFACT-Magnificent/173707003917?hash=item2871be880d%3Ag%3A-RkAAOSwj91cIYLF&LH_Auction=1
"Sold  Jan 3, 2019 1100 AD Antique Classic Viking  Battle axe  Tomahawk  N sword rapier",$95.00,"Woodbridge, Virginia, United States",https://www.ebay.com/itm/1100-AD-Antique-Classic-Viking-Battle-axe-Tomahawk-N-sword-rapier/192772645847?hash=item2ce22523d7%3Ag%3AX7UAAOSwPWtcJWMR&LH_Auction=1
"Sold  Jan 3, 2019 ANCIENT  VIKING  ENGRAVED BRONZE  SILVER  BRACELET  artifact very Stunning",$14.99,"marrakech, Morocco",https://www.ebay.com/itm/ANCIENT-VIKING-ENGRAVED-BRONZE-SILVER-BRACELET-artifact-very-Stunning/254038949338?hash=item3b25e6bdda%3Ag%3AOdkAAOSwKtlb%7EwXP&LH_Auction=1
"Sold  Jan 3, 2019 EXTREMELY  ANCIENT VIKING  SILVER  BRACELET  artifact very Stunning",$14.99,"MARRAKECH., Morocco",https://www.ebay.com/itm/EXTREMELY-ANCIENT-VIKING-SILVER-BRACELET-artifact-very-Stunning/254038936602?hash=item3b25e68c1a%3Ag%3AKUUAAOSwC8pb92gL&LH_Auction=1
"Sold  Jan 3, 2019 RARE Ancient VIKING Huge SILVER AMULET PENDANT 9-10 AD.cent ARTIFACT Magnificent",$0.01,"Marrakech, Morocco",https://www.ebay.com/itm/RARE-Ancient-VIKING-Huge-SILVER-AMULET-PENDANT-9-10-AD-cent-ARTIFACT-Magnificent/254038907427?hash=item3b25e61a23%3Ag%3AIacAAOSwIkNcIV8%7E&LH_Auction=1
"Sold  Jan 3, 2019 Ancient cross VIKING Huge SILVER AMULET PENDANT 9-10 ADcent ARTIFACT Magnificent",$3.12,"SALE, Morocco",https://www.ebay.com/itm/Ancient-cross-VIKING-Huge-SILVER-AMULET-PENDANT-9-10-ADcent-ARTIFACT-Magnificent/254038848179?hash=item3b25e532b3%3Ag%3AtFAAAOSwjwZcIU90&LH_Auction=1
"Sold  Jan 3, 2019 Ancient rare VIKING Huge SILVER AMULET PENDANT 9-10 AD.cent ARTIFACT Magnificent",$0.01,"Marrakech, Morocco",https://www.ebay.com/itm/Ancient-rare-VIKING-Huge-SILVER-AMULET-PENDANT-9-10-AD-cent-ARTIFACT-Magnificent/254038900431?hash=item3b25e5fecf%3Ag%3A0V8AAOSwGmZcIVzt&LH_Auction=1
"Sold  Jan 3, 2019 ANCIENT  VIKING SILVER RING  museum  ARTIFACT VERY STUNNING",$0.99,"MARRAKECH., Morocco",https://www.ebay.com/itm/ANCIENT-VIKING-SILVER-RING-museum-ARTIFACT-VERY-STUNNING/254038893292?hash=item3b25e5e2ec%3Ag%3AEcMAAOSwrpJcAvbr&LH_Auction=1
"Sold  Jan 3, 2019 Ancient VIKING CROSS SILVER AMULET PENDANT NECKLACE RARE TYPE",$0.99,"Sofia, Bulgaria",https://www.ebay.com/itm/Ancient-VIKING-CROSS-SILVER-AMULET-PENDANT-NECKLACE-RARE-TYPE/254038873017?hash=item3b25e593b9%3Ag%3Axl4AAOSwkvtcIVTa&LH_Auction=1
"Sold  Jan 3, 2019  Ancient VIKING  CROSS SILVER AMULET PENDANT NECKLACE RARE TYPE",$5.00,"SALE, Morocco",https://www.ebay.com/itm/Ancient-VIKING-CROSS-SILVER-AMULET-PENDANT-NECKLACE-RARE-TYPE/254038861671?hash=item3b25e56767%3Ag%3A998AAOSwj5BcIVGq&LH_Auction=1
"Sold  Jan 3, 2019 Rare Ancient CROSS VIKING Huge SILVER AMULET PENDANT",$10.50,"SALE, Morocco",https://www.ebay.com/itm/Rare-Ancient-CROSS-VIKING-Huge-SILVER-AMULET-PENDANT/254038853296?hash=item3b25e546b0%3Ag%3A5-AAAOSwysFcIVCR&LH_Auction=1
"Sold  Jan 3, 2019 Ancient cross VIKING Huge SILVER AMULET PENDANT 9-10 ADcent ARTIFACT Magnificent",$2.00,"SALE, Morocco",https://www.ebay.com/itm/Ancient-cross-VIKING-Huge-SILVER-AMULET-PENDANT-9-10-ADcent-ARTIFACT-Magnificent/254038848179?hash=item3b25e532b3%3Ag%3AtFAAAOSwjwZcIU90&LH_Auction=1
"Sold  Jan 3, 2019 Ancient Viking Norse SILVER CROSS Pendant amulet museum quality HUGE MASSIVE",$0.01,"marrakech, Morocco",https://www.ebay.com/itm/Ancient-Viking-Norse-SILVER-CROSS-Pendant-amulet-museum-quality-HUGE-MASSIVE/254038802474?hash=item3b25e4802a%3Ag%3A1HIAAOSwu4dcIUTr&LH_Auction=1
"Sold  Jan 3, 2019 LOW OUTBID1$!! VIKING AND BYNZTANTINE CHROSSES  AND MEDALJONGS ARTIFECTS",$5.50,"Stockholm , Sweden",https://www.ebay.com/itm/LOW-OUTBID1-VIKING-AND-BYNZTANTINE-CHROSSES-AND-MEDALJONGS-ARTIFECTS/223297406837?hash=item33fd900775%3Ag%3Aq1oAAOSwckVcIUIQ&LH_Auction=1
"Sold  Jan 3, 2019 Post medieval Silver Ring with ruby gemstone",$3.99,"Tartu, Estonia",https://www.ebay.com/itm/Post-medieval-Silver-Ring-with-ruby-gemstone/192772228441?hash=item2ce21ec559%3Ag%3ApK8AAOSw2hxcJOTd&LH_Auction=1
"Sold  Jan 3, 2019 LOW OUTBID1$!! VIKING 6PCS CHROSSES  BRONZE ENAMAL, VALUE 1200$!!",$28.60,"Stockholm , Sweden",https://www.ebay.com/itm/LOW-OUTBID1-VIKING-6PCS-CHROSSES-BRONZE-ENAMAL-VALUE-1200/223297369395?hash=item33fd8f7533%3Ag%3AXLoAAOSwPrtcITmu&LH_Auction=1
"Sold  Jan 3, 2019 LOW OUTBID1$!! VIKING 6PCS CHROSSES  BRONZE ENAMAL, VALUE 1200$!!",$32.00,"Stockholm , Sweden",https://www.ebay.com/itm/LOW-OUTBID1-VIKING-6PCS-CHROSSES-BRONZE-ENAMAL-VALUE-1200/223297369395?hash=item33fd8f7533%3Ag%3AXLoAAOSwPrtcITmu&LH_Auction=1
"Sold  Jan 3, 2019 LOW OUTBID1$!! VIKING 6PCS CHROSSES  BRONZE ENAMAL, VALUE 1200$!!",$30.99,"Stockholm , Sweden",https://www.ebay.com/itm/LOW-OUTBID1-VIKING-6PCS-CHROSSES-BRONZE-ENAMAL-VALUE-1200/223297369395?hash=item33fd8f7533%3Ag%3AXLoAAOSwPrtcITmu&LH_Auction=1
"Sold  Jan 3, 2019 LOW OUTBID1$!! VIKING 6PCS CHROSSES  BRONZE ENAMAL, VALUE 1200$!!",$28.72,"Stockholm , Sweden",https://www.ebay.com/itm/LOW-OUTBID1-VIKING-6PCS-CHROSSES-BRONZE-ENAMAL-VALUE-1200/223297369395?hash=item33fd8f7533%3Ag%3AXLoAAOSwPrtcITmu&LH_Auction=1
"Sold  Jan 3, 2019 Ancient Viking Neck Torc Snake.Cleared. (7)",$139.99,"Tallin, Estonia",https://www.ebay.com/itm/Ancient-Viking-Neck-Torc-Snake-Cleared-7/202549481638?hash=item2f28e3d0a6%3Ag%3AEdEAAOSw3-9b7Y60&LH_Auction=1
"Sold  Jan 3, 2019 Ancient Viking IRON spearhead",$43.97,"Tallin, Estonia",https://www.ebay.com/itm/Ancient-Viking-IRON-spearhead/192772461226?hash=item2ce22252aa%3Ag%3AZGMAAOSwisxcJSWy&LH_Auction=1
"Sold  Jan 3, 2019 Ancient silver jewelery temporal Vikings, Kievan Rus 9-12 AD № 461/2.",$19.99,,
"Sold  Jan 3, 2019 Rare Ancient Silver Viking Thors Hammer Amulet Pendant C 8th / 9th.cent AD.",$26.00,"Sofia, Bulgaria",https://www.ebay.com/itm/Rare-Ancient-Silver-Viking-Thors-Hammer-Amulet-Pendant-C-8th-9th-cent-AD/183606948147?hash=item2abfd3b133%3Ag%3ArpwAAOSwhrpcJPbQ&LH_Auction=1
"Sold  Jan 3, 2019 Rare Ancient Silver Viking Thors Hammer Amulet Pendant C 8th / 9th.cent AD.",$20.49,"Sofia, Bulgaria",https://www.ebay.com/itm/Rare-Ancient-Silver-Viking-Thors-Hammer-Amulet-Pendant-C-8th-9th-cent-AD/183606948147?hash=item2abfd3b133%3Ag%3ArpwAAOSwhrpcJPbQ&LH_Auction=1
"Sold  Jan 3, 2019 Ancient Viking Bronze Ring Artifact Museum Quality Artifact Very Stunning",$0.99,"temara, Morocco",https://www.ebay.com/itm/Ancient-Viking-Bronze-Ring-Artifact-Museum-Quality-Artifact-Very-Stunning/264101682425?hash=item3d7dafdcf9%3Ag%3ALdwAAOSwoZlcINm0&LH_Auction=1
"Sold  Jan 3, 2019 Ancient zoomorphic viking comb",$60.00,"Ukraine, Ukraine",https://www.ebay.com/itm/Ancient-zoomorphic-viking-comb/202549816145?hash=item2f28e8eb51%3Ag%3A%7EMgAAOSwc6ZcCfPt&LH_Auction=1
"Sold  Jan 2, 2019 AMAZING VIKING ERA IRON BATTLE AXE",$50.00,"Lviv, Ukraine",https://www.ebay.com/itm/AMAZING-VIKING-ERA-IRON-BATTLE-AXE/323616942047?hash=item4b5912a7df%3Ag%3Ah1YAAOSw4Y1cH1vG&LH_Auction=1
"Sold  Jan 2, 2019 rare VIKING SILVER MIX DRAGON DECOR HEAD ANIMAL BRACELET ARTIFACT *POLISHED*",$6.27,"marrakech, Morocco",https://www.ebay.com/itm/rare-VIKING-SILVER-MIX-DRAGON-DECOR-HEAD-ANIMAL-BRACELET-ARTIFACT-POLISHED/254037888696?hash=item3b25d68eb8%3Ag%3AQcIAAOSwmE5cICzl&LH_Auction=1
"Sold  Jan 2, 2019 rare VIKING SILVER MIX FISH HEAD ANIMAL BRACELET ARTIFACT *POLISHED*",$0.99,"marrakech, Morocco",https://www.ebay.com/itm/rare-VIKING-SILVER-MIX-FISH-HEAD-ANIMAL-BRACELET-ARTIFACT-POLISHED/254037883655?hash=item3b25d67b07%3Ag%3AfOwAAOSw6n9cICuE&LH_Auction=1
"Sold  Jan 2, 2019 LOW OUTBID !! EXTREMELY Ancient VIKING SILVER RING museum quality ARTIFACT",$1.25,"KECH, Morocco",https://www.ebay.com/itm/LOW-OUTBID-EXTREMELY-Ancient-VIKING-SILVER-RING-museum-quality-ARTIFACT/254037843649?hash=item3b25d5dec1%3Ag%3AJugAAOSwRF1cIB5o&LH_Auction=1
"Sold  Jan 2, 2019 LOW OUTBID !! EXTREMELY Ancient VIKING SILVER 3 RINGS museum quality ARTIFACT",$35.55,"Marrakech, Morocco",https://www.ebay.com/itm/LOW-OUTBID-EXTREMELY-Ancient-VIKING-SILVER-3-RINGS-museum-quality-ARTIFACT/254037838633?hash=item3b25d5cb29%3Ag%3AfvIAAOSwXnxcIBz-&LH_Auction=1
"Sold  Jan 2, 2019 LOW OUTBID !! Rare Ancient VIKING SILVER RING  W/*UNIQUE STONE*",$0.99,"EUROPE, Bulgaria",https://www.ebay.com/itm/LOW-OUTBID-Rare-Ancient-VIKING-SILVER-RING-W-UNIQUE-STONE/254037816970?hash=item3b25d5768a%3Ag%3AZkkAAOSwosdcIBTV&LH_Auction=1
"Sold  Jan 2, 2019 Ancient Viking Norse SILVER STAR Pendant amulet museum quality HUGE MASSIVE",$15.50,"marrakech, Morocco",https://www.ebay.com/itm/Ancient-Viking-Norse-SILVER-STAR-Pendant-amulet-museum-quality-HUGE-MASSIVE/254037806404?hash=item3b25d54d44%3Ag%3Ap-cAAOSwkERcIBJ%7E&LH_Auction=1
"Sold  Jan 2, 2019 Ancient Viking Norse SILVER CROSS Pendant amulet museum quality HUGE MASSIVE",$0.99,"marrakech, Morocco",https://www.ebay.com/itm/Ancient-Viking-Norse-SILVER-CROSS-Pendant-amulet-museum-quality-HUGE-MASSIVE/254037798068?hash=item3b25d52cb4%3Ag%3AD8MAAOSwcnZcIA%7EM&LH_Auction=1
"Sold  Jan 2, 2019 Rare Ancient VIKING THOR HAMMER SILVER PENDANT 9-10 AD.cent ARTIFACT Magnificent",$21.55,"Marrakech, Morocco",https://www.ebay.com/itm/Rare-Ancient-VIKING-THOR-HAMMER-SILVER-PENDANT-9-10-AD-cent-ARTIFACT-Magnificent/254037776928?hash=item3b25d4da20%3Ag%3AcpUAAOSwwDJcIAqM&LH_Auction=1
"Sold  Jan 2, 2019 Rare Ancient VIKING THOR HAMMER SILVER PENDANT 9-10 AD.cent ARTIFACT Magnificent",$0.99,"Marrakech, Morocco",https://www.ebay.com/itm/Rare-Ancient-VIKING-THOR-HAMMER-SILVER-PENDANT-9-10-AD-cent-ARTIFACT-Magnificent/254037776928?hash=item3b25d4da20%3Ag%3AcpUAAOSwwDJcIAqM&LH_Auction=1
"Sold  Jan 2, 2019 Rare Ancient VIKING THOR HAMMER SILVER PENDANT 9-10 AD.cent ARTIFACT Magnificent",$0.99,"Marrakech, Morocco",https://www.ebay.com/itm/Rare-Ancient-VIKING-THOR-HAMMER-SILVER-PENDANT-9-10-AD-cent-ARTIFACT-Magnificent/254037776928?hash=item3b25d4da20%3Ag%3AcpUAAOSwwDJcIAqM&LH_Auction=1
"Sold  Jan 2, 2019 ANCIENT  VIKING  SILVER  NECKLACE  ARTIFACT MUSEUM VERY STUNNING",$36.00,"MARRAKECH., Morocco",https://www.ebay.com/itm/ANCIENT-VIKING-SILVER-NECKLACE-ARTIFACT-MUSEUM-VERY-STUNNING/254037776868?hash=item3b25d4d9e4%3Ag%3A-7wAAOSw-QxcIAqc&LH_Auction=1
"Sold  Jan 2, 2019 Rare Ancient VIKING THOR HAMMER SILVER-BRONZE PENDANT ARTIFACT Magnificent",$0.99,"marrakech, Morocco",https://www.ebay.com/itm/Rare-Ancient-VIKING-THOR-HAMMER-SILVER-BRONZE-PENDANT-ARTIFACT-Magnificent/254037773673?hash=item3b25d4cd69%3Ag%3Anz0AAOSwkvtcIAm1&LH_Auction=1
"Sold  Jan 2, 2019 DETECTOR FINDS ROMAN MEDIEVAL  BRONZE BOWL POT  ARTIFACT VERY STUNNING",$36.00,,
"Sold  Jan 2, 2019 ANCIENT ROMAN VIKING BRONZE  RING  ARTIFACT  MUSEUM VERY STUNING",$10.50,"MARRAKECH., Morocco",https://www.ebay.com/itm/ANCIENT-ROMAN-VIKING-BRONZE-RING-ARTIFACT-MUSEUM-VERY-STUNING/254037763654?hash=item3b25d4a646%3Ag%3ANC0AAOSwF%7Ehb%7EEAy&LH_Auction=1
"Sold  Jan 2, 2019 LOW OUTBID!! Ancient VIKING SILVER HORSE HEAD ANIMAL BRACELET 9-10 AD cent. RARE",$31.00,"marrakech, Morocco",https://www.ebay.com/itm/LOW-OUTBID-Ancient-VIKING-SILVER-HORSE-HEAD-ANIMAL-BRACELET-9-10-AD-cent-RARE/173712312822?hash=item28720f89f6%3Ag%3ASLMAAOSwkAxcJpC-&LH_Auction=1
"Sold  Jan 2, 2019 LOW OUTBID!! Ancient VIKING SILVER HORSE HEAD ANIMAL BRACELET 9-10 AD cent. RARE",$76.11,"marrakech, Morocco",https://www.ebay.com/itm/LOW-OUTBID-Ancient-VIKING-SILVER-HORSE-HEAD-ANIMAL-BRACELET-9-10-AD-cent-RARE/173712312822?hash=item28720f89f6%3Ag%3ASLMAAOSwkAxcJpC-&LH_Auction=1
"Sold  Jan 2, 2019 Ancient Viking Bronze Silvered Ring Artifact Quality Very Stunning With Black St",$25.00,"temara, Morocco",https://www.ebay.com/itm/Ancient-Viking-Bronze-Silvered-Ring-Artifact-Quality-Very-Stunning-With-Black-St/192777430856?hash=item2ce26e2748%3Ag%3ApxgAAOSwHOZcLOmo&LH_Auction=1
"Sold  Jan 2, 2019 Ancient Rare authentic Vikings bronze ring artifact stunning rare type",$0.01,".marrakech, Morocco",https://www.ebay.com/itm/Ancient-Rare-authentic-Vikings-bronze-ring-artifact-stunning-rare-type/233069962981?hash=item36440d66e5%3Ag%3A25IAAOSw5wFcKR29&LH_Auction=1
"Sold  Jan 2, 2019 Ancient Rare authentic Vikings bronze ring artifact stunning rare type",$0.01,".marrakech, Morocco",https://www.ebay.com/itm/Ancient-Rare-authentic-Vikings-bronze-ring-artifact-stunning-rare-type/233069962981?hash=item36440d66e5%3Ag%3A25IAAOSw5wFcKR29&LH_Auction=1
"Sold  Jan 2, 2019 Ancient silver jewelery temporal Vikings, Kievan Rus 10-13 AD № 466/6.",$21.99,,
"Sold  Jan 2, 2019 viking bronze silvered pipe Tobacco artifact Stunning beautiful rare type",$19.99,"marrakech, Morocco",https://www.ebay.com/itm/viking-bronze-silvered-pipe-Tobacco-artifact-Stunning-beautiful-rare-type/254040733187?hash=item3b2601f603%3Ag%3AP18AAOSwdrpcI8UK&LH_Auction=1
"Sold  Jan 2, 2019 Viking BEADS ANCIENT  BIG shells 4 PC  shell pendants",$13.50,"Tallin, Estonia",https://www.ebay.com/itm/Viking-BEADS-ANCIENT-BIG-shells-4-PC-shell-pendants/202548391961?hash=item2f28d33019%3Ag%3Ae3QAAOSw7z1aLZp3&LH_Auction=1
"Sold  Jan 2, 2019 Authentic medieval Viking bronze age decorated ring-wearable",$12.00,"Юрьевец, Russian Federation",https://www.ebay.com/itm/Authentic-medieval-Viking-bronze-age-decorated-ring-wearable/332978572682?hash=item4d8711cd8a%3Ag%3AlikAAOSw-yJcG4zB&LH_Auction=1
"Sold  Jan 1, 2019 Ancient Viking bronze bracelet tracery ""Snake"". REALLY RARE TYPE",$40.00,"Moscow, Russian Federation",https://www.ebay.com/itm/Ancient-Viking-bronze-bracelet-tracery-Snake-REALLY-RARE-TYPE/183599191986?hash=item2abf5d57b2%3Ag%3A6pgAAOSwcqxcHidv&LH_Auction=1
"Sold  Jan 1, 2019 MEDIEVAL CRUSADERS ERA BRONZE PENDANT CROSS - RARE HISTORIC ARTIFACT",$36.50,"Moscow, Russian Federation",https://www.ebay.com/itm/MEDIEVAL-CRUSADERS-ERA-BRONZE-PENDANT-CROSS-RARE-HISTORIC-ARTIFACT/183599190769?hash=item2abf5d52f1%3Ag%3AEtEAAOSws%7EpcHibL&LH_Auction=1
"Sold  Jan 1, 2019 ancient Viking small bronze bell REALLY ancient",$12.06,"Moscow, Russian Federation",https://www.ebay.com/itm/ancient-Viking-small-bronze-bell-REALLY-ancient/183599186448?hash=item2abf5d4210%3Ag%3AQpIAAOSw3bZcHiZS&LH_Auction=1
"Sold  Jan 1, 2019 Viking bronze noisy Ducks foot pendant 9th - 10th cent.A.D",$16.00,"Moscow, Russian Federation",https://www.ebay.com/itm/Viking-bronze-noisy-Ducks-foot-pendant-9th-10th-cent-A-D/183599181867?hash=item2abf5d302b%3Ag%3Am6YAAOSwIvBcHiWU&LH_Auction=1
"Sold  Jan 1, 2019 Ancient Viking Bronze pendant AMULET ""WHEEL OF FORTUNE"" GREAT SAVE",$39.00,,
"Sold  Jan 1, 2019 Ancient Viking Bronze pendant AMULET ""SUN"" GREAT SAVE",$7.29,,
"Sold  Jan 1, 2019 ANCIENT RARE 100% Authentic Viking period Iron SPEAR JAVELIN 9-10 c.AD",$24.50,"Ukraine, Ukraine",https://www.ebay.com/itm/ANCIENT-RARE-100-Authentic-Viking-period-Iron-SPEAR-JAVELIN-9-10-c-AD/183599150940?hash=item2abf5cb75c%3Ag%3AT1QAAOSwQwFcHiGX&LH_Auction=1
"Sold  Jan 1, 2019 Ancient Viking Three-bladed Iron Spear Kievan Rus  10-13 AD VERY RARE!",$51.78,"Ternopil, Ukraine",https://www.ebay.com/itm/Ancient-Viking-Three-bladed-Iron-Spear-Kievan-Rus-10-13-AD-VERY-RARE/183599147066?hash=item2abf5ca83a%3Ag%3AAjsAAOSw6iZcHiEN&LH_Auction=1
"Sold  Jan 1, 2019 rare ancient bronze ring viking artifact bronze ring authentic",$16.50,".marrakech, Morocco",https://www.ebay.com/itm/rare-ancient-bronze-ring-viking-artifact-bronze-ring-authentic/254039964391?hash=item3b25f63ae7%3Ag%3A1iQAAOSwUMBcGX4W&LH_Auction=1
"Sold  Jan 1, 2019 viking bronze pipe Tobacco artifact Stunning beautiful rare type",$24.50,"marrakech, Morocco",https://www.ebay.com/itm/viking-bronze-pipe-Tobacco-artifact-Stunning-beautiful-rare-type/254039958716?hash=item3b25f624bc%3Ag%3Al7wAAOSwmfhcIp14&LH_Auction=1
"Sold  Jan 1, 2019 Rare Stunning Ancient Silver Viking Bird Amulet Pendant C 9th / 10th.cent AD",$36.00,"Sofia, Bulgaria",https://www.ebay.com/itm/Rare-Stunning-Ancient-Silver-Viking-Bird-Amulet-Pendant-C-9th-10th-cent-AD/183604084481?hash=item2abfa7ff01%3Ag%3Aeq0AAOSwmfhcInz8&LH_Auction=1
